id,uuid,title,author,year,journal,volume,issue,url,publisher,discipline
phil/10.2307/48578766,bf626800-2bae-3dd5-b4a3-2fc6247467bd,The Metaphysical Consequences of Counterfactual Skepticism,NINA EMERY,2017,Philosophy and Phenomenological Research,94,2,jstor.org/stable/10.2307/48578766,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2104469,3fbba3af-455c-397d-af00-e001b6584ab7,The Metaphysics of Expression,Catherine Harris,1963,Philosophy and Phenomenological Research,24,2,jstor.org/stable/10.2307/2104469,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/40041242,afbe81a8-2195-3e00-a30c-f2f203395051,The Metaphysics of Harm,Matthew Hanser,2008,Philosophy and Phenomenological Research,77,2,jstor.org/stable/10.2307/40041242,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/45200494,b1f22ee0-4099-32ad-8755-0ec8c0dcecf9,"The Methodology of ""Modal Logic as Metaphysics""",PHILLIP BRICKER,2014,Philosophy and Phenomenological Research,88,3,jstor.org/stable/10.2307/45200494,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/20779564,1ad0469e-8341-37b6-a0ea-3998b38f4866,"The Mind as Neural Software? Understanding Functionalism, Computationalism, and Computational Functionalism",GUALTIERO PICCININI,2010,Philosophy and Phenomenological Research,81,2,jstor.org/stable/10.2307/20779564,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103080,7c10c522-12b8-3f72-abcc-001553b5525c,The Modes of Meaning,C. I. Lewis,1943,Philosophy and Phenomenological Research,4,2,jstor.org/stable/10.2307/2103080,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2104290,3992a36e-50cb-31af-b612-ae27186d74ee,The Moral and the Ethical,Irving Louis Horowitz,1958,Philosophy and Phenomenological Research,19,1,jstor.org/stable/10.2307/2104290,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107170,687fba67-6cbc-3721-9e69-4c8964083a7a,The Moral of the Story: A Rejoinder to Pollard,M. Sirridge,1977,Philosophy and Phenomenological Research,38,2,jstor.org/stable/10.2307/2107170,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2108017,e18e956a-2c5c-34f4-a870-0c66006e743a,The Moral of the Trolley Problem,Margery Bedford Naylor,1988,Philosophy and Phenomenological Research,48,4,jstor.org/stable/10.2307/2108017,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2653403,9344fed6-c70d-3cf9-a658-ced25b89a0b6,The Moralistic Fallacy: On the 'Appropriateness' of Emotions,"Daniel Jacobson, Justin D'Arms",2000,Philosophy and Phenomenological Research,61,1,jstor.org/stable/10.2307/2653403,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2108342,cda75622-c4e0-3331-a236-8e792a130fd3,The Morality of Happiness by Julia Annas,Richard Kraut,1995,Philosophy and Phenomenological Research,55,4,jstor.org/stable/10.2307/2108342,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105467,2977c059-65bd-314e-9b51-eaa33a1b2183,The Mote in the Eye of the Critic of Critical Realism,W. Preston Warren,1965,Philosophy and Phenomenological Research,26,1,jstor.org/stable/10.2307/2105467,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/40380451,d41ba5df-0e6c-35a5-ae3d-1914e34c3411,The Murderer at the Door: What Kant Should Have Said,Michael Cholbi,2009,Philosophy and Phenomenological Research,79,1,jstor.org/stable/10.2307/40380451,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/20722804,e4ca6ee2-f252-3041-9ac3-0f0ae598c7c2,The Myth of Factive Verbs,ALLAN HAZLETT,2010,Philosophy and Phenomenological Research,80,3,jstor.org/stable/10.2307/20722804,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2108106,1675a8bc-ee9d-3e90-9cc6-558681f03cec,The Myth of Jones and the Mirror of Nature: Reflections on Introspection,Jay L. Garfield,1989,Philosophy and Phenomenological Research,50,1,jstor.org/stable/10.2307/2108106,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107194,7ef67adf-92ad-3e80-95e6-97a643987930,The Myth of Passive Perception: A Reply to Richards,James J. Gibson,1976,Philosophy and Phenomenological Research,37,2,jstor.org/stable/10.2307/2107194,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2108493,5b6c61b6-14c6-3590-84c4-c1aa0a6b28ed,The Naive Theory of Colour,Clive Stroud-Drinkwater,1994,Philosophy and Phenomenological Research,54,2,jstor.org/stable/10.2307/2108493,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105121,b62a7e5d-252b-3e3e-bd2b-9751edeb8ad8,The Natural Causation of Human Freedom,Gardner Williams,1959,Philosophy and Phenomenological Research,19,4,jstor.org/stable/10.2307/2105121,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105805,dfd09dd9-a827-3086-a206-339beb61a47f,The Natural Language Fallacy,Richard Koehl,1967,Philosophy and Phenomenological Research,27,4,jstor.org/stable/10.2307/2105805,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107660,93f509a2-a3ac-3593-b6d4-511f8c99a79e,"The Natural, the Social, and Historical Materialism",Alan Soble,1985,Philosophy and Phenomenological Research,46,1,jstor.org/stable/10.2307/2107660,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103504,4dcce02b-3fcb-3a88-a4b9-8458e613f749,The Nature and Objectivity of Ethical Judgments,Samuel L. Hart,1955,Philosophy and Phenomenological Research,15,3,jstor.org/stable/10.2307/2103504,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2108412,87387dd9-0a56-398b-814c-ca87425bf116,The Nature and the Impossibility of Moral Perfection,Earl Conee,1994,Philosophy and Phenomenological Research,54,4,jstor.org/stable/10.2307/2108412,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105796,b0ad26ee-4ad5-31e8-9efd-da7955749cc3,The Nature of Hume's Ethics,Ronald J. Glossop,1967,Philosophy and Phenomenological Research,27,4,jstor.org/stable/10.2307/2105796,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103392,79d9d52f-2058-32a5-964b-5a8e25baa07e,The Nature of Philosophical Problems,J. E. Ledden,1948,Philosophy and Phenomenological Research,9,2,jstor.org/stable/10.2307/2103392,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107975,2fa83de5-2862-3f67-9f23-089ffb8ef073,The Nature of Social Reality,Theodore R. Schatzki,1988,Philosophy and Phenomenological Research,49,2,jstor.org/stable/10.2307/2107975,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2953811,ead73cea-e1b3-36e2-8d15-f174c294d226,The Nature of Vagueness,Paul Horwich,1997,Philosophy and Phenomenological Research,57,4,jstor.org/stable/10.2307/2953811,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107875,c8d677c3-622c-326f-a790-1ccae3086e7d,The Need for Warrant,Albert A. Johnstone,1991,Philosophy and Phenomenological Research,51,3,jstor.org/stable/10.2307/2107875,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2102956,cb667463-4129-3497-9abe-201f08fab4a1,The Neo-Scholastic Critique of Nicolai Hartmann,James Collins,1945,Philosophy and Phenomenological Research,6,1,jstor.org/stable/10.2307/2102956,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105853,9077d21c-9fa3-3897-867a-eab7bd0c3958,The Neurotic as Moral Agent,Berel Lang,1968,Philosophy and Phenomenological Research,29,2,jstor.org/stable/10.2307/2105853,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105569,57f5c1ec-afc6-3edd-99a7-5e5e701b066c,The Neutrality of Experiential Statements,Robert K. Shope,1972,Philosophy and Phenomenological Research,32,3,jstor.org/stable/10.2307/2105569,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2102919,a9f86453-f0bb-3538-acb3-1933b2e4b75c,"The New ""Semiotic""",Arthur F. Bentley,1947,Philosophy and Phenomenological Research,8,1,jstor.org/stable/10.2307/2102919,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2104058,b1c76d8f-dccd-3971-a4aa-54215b95c7f6,The New Subjectivism in Ethics,Brand Blanshard,1949,Philosophy and Phenomenological Research,9,3,jstor.org/stable/10.2307/2104058,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103230,8fb0fdf4-d40e-3c59-9098-456d71b26003,The Nobility of Sight,Hans Jonas,1954,Philosophy and Phenomenological Research,14,4,jstor.org/stable/10.2307/2103230,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2106288,46de0b58-d9c2-3d92-a9f8-a84dbde52715,The Noematics of Reason,Garth Gillan,1972,Philosophy and Phenomenological Research,32,4,jstor.org/stable/10.2307/2106288,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2653538,493bfe1d-7d55-3ad3-8afc-1b7ee5b20af0,The Non-Conceptual Content of Perceptual Experience: Situation Dependence and Fineness of Grain,Sean D. Kelly,2001,Philosophy and Phenomenological Research,62,3,jstor.org/stable/10.2307/2653538,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2653613,722a6543-b6e9-33af-9c1b-36bba92e9db5,The Non-Governing Conception of Laws of Nature,Helen Beebee,2000,Philosophy and Phenomenological Research,61,3,jstor.org/stable/10.2307/2653613,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/48579174,9ff6054b-b050-3c2b-9257-d0b1d7ce6427,The Non-Occurrence of Events,NEIL MCDONNELL,2019,Philosophy and Phenomenological Research,99,2,jstor.org/stable/10.2307/48579174,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107669,fd495408-820b-39ef-8ea2-a555b34cfb35,"The Normal and the Normative: Wittgenstein's Legacy, Kripke, and Cavell",Richard Eldridge,1986,Philosophy and Phenomenological Research,46,4,jstor.org/stable/10.2307/2107669,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2106664,3ea28c08-ca27-318a-8fb6-e9b552f8f824,The Obsessional-Compulsive Experience: A Phenomenological Reemphasis,Graham F. Reed,1977,Philosophy and Phenomenological Research,37,3,jstor.org/stable/10.2307/2106664,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2106181,af659569-b85a-3ab7-b5ac-f4a25b114a83,The One Concept of Probability,J. R. Lucas,1965,Philosophy and Phenomenological Research,26,2,jstor.org/stable/10.2307/2106181,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105289,e91a4180-d471-3df4-9abd-d6fe222d47ee,The One Systematically Ambiguous Concept of Probability,William H. Baumer,1967,Philosophy and Phenomenological Research,28,2,jstor.org/stable/10.2307/2105289,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107168,790ebd56-fdce-35c7-ac15-d75fce804fe9,The Ontological Argument at Work in Religion,Peter A. Carmichael,1977,Philosophy and Phenomenological Research,38,2,jstor.org/stable/10.2307/2107168,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103966,8476f266-a6c6-34b6-acbb-b1b0be4d3896,The Ontological Argument in Spinoza,William A. Earle,1951,Philosophy and Phenomenological Research,11,4,jstor.org/stable/10.2307/2103966,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107140,2cf05f46-1c6f-3c96-a56e-10917d41dc09,The Ontological Difference and Political Philosophy,Reiner Schürmann,1979,Philosophy and Phenomenological Research,40,1,jstor.org/stable/10.2307/2107140,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/3070997,73614e98-92cf-3edc-af65-431775fb9216,The Ontological Status of Persons,Lynne Rudder Baker,2002,Philosophy and Phenomenological Research,65,2,jstor.org/stable/10.2307/3070997,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103271,7878b72f-58b2-3797-82cc-a305dd825a38,The Ontological Status of the Esthetic Object,Richard Rudner,1950,Philosophy and Phenomenological Research,10,3,jstor.org/stable/10.2307/2103271,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/24672850,5cbc5085-c12b-3567-958d-71e5326eec7c,The Ontology of Thisness,JOSEPH DIEKEMPER,2015,Philosophy and Phenomenological Research,90,1,jstor.org/stable/10.2307/24672850,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2103098,60adcb57-fb75-3fcc-8911-e7e5b007e140,The Orchestration of the Sciences by the Encyclopedism of Logical Empiricism,Otto Neurath,1946,Philosophy and Phenomenological Research,6,4,jstor.org/stable/10.2307/2103098,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107493,1ca02b24-8012-3591-b432-acaaa10b36e3,The Originality of Hume's Theory of Obligation,Henry David Aiken,1982,Philosophy and Phenomenological Research,42,3,jstor.org/stable/10.2307/2107493,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2102918,48c03cdb-716e-3469-ac9a-f99b6fe7aeab,The Paradox of Aesthetic Meaning,Lucius Garvin,1947,Philosophy and Phenomenological Research,8,1,jstor.org/stable/10.2307/2102918,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2107643,a829f682-40ce-33c3-a1d6-8f5b24754c82,The Paradox of Analysis,Richard A. Fumerton,1983,Philosophy and Phenomenological Research,43,4,jstor.org/stable/10.2307/2107643,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/41721253,6f32acf4-7751-3a79-9010-418519489d44,The Paradox of Fission and the Ontology of Ordinary Objects,THOMAS SATTIG,2012,Philosophy and Phenomenological Research,85,3,jstor.org/stable/10.2307/41721253,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
phil/10.2307/2105257,269787b1-df3d-30c9-8f45-bb118f79ff6f,The Paradox of Induction and the Inductive Wager,Peter Caws,1962,Philosophy and Phenomenological Research,22,4,jstor.org/stable/10.2307/2105257,Wiley; International Phenomenological Society; Philosophy and Phenomenological Research,Philosophy
